US States,Year,Ethnicity,Gender,Heart Disease Type,Age range,Data_Value/100_000 People
CT,2008.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1545.0125
CT,2008.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,44.225
CT,2008.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,701.675
CT,2008.0,Overall,Overall,Heart failure,Ages 35-64 years,5.6125
CT,2008.0,Overall,Overall,Heart failure,Ages 65 years and older,381.9625
CT,2008.0,Overall,Women,All heart disease,Ages 35-64 years,39.175
CT,2008.0,Overall,Women,All heart disease,Ages 65 years and older,1030.675
CT,2008.0,Overall,Women,All stroke,Ages 35-64 years,7.875
CT,2008.0,Overall,Women,All stroke,Ages 65 years and older,244.9875
CT,2008.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,50.5125
CT,2008.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,1383.6625
CT,2008.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,21.175
CT,2008.0,Overall,Women,Coronary heart disease (CHD),Ages 65 years and older,579.4625
CT,2008.0,Overall,Women,Heart failure,Ages 35-64 years,3.7375
CT,2008.0,Overall,Women,Heart failure,Ages 65 years and older,348.3875
CT,2008.0,White,Overall,All heart disease,Ages 35-64 years,72.025
CT,2008.0,White,Overall,All heart disease,Ages 65 years and older,1203.35
CT,2008.0,White,Overall,All stroke,Ages 35-64 years,7.4625
CT,2008.0,White,Overall,All stroke,Ages 65 years and older,239.7875
CT,2008.0,White,Overall,Cardiovascular disease (CVD),Ages 35-64 years,83.175
CT,2008.0,White,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1557.1375
CT,2008.0,White,Overall,Coronary heart disease (CHD),Ages 35-64 years,44.05
CT,2008.0,White,Overall,Coronary heart disease (CHD),Ages 65 years and older,709.3375
CT,2008.0,White,Overall,Heart failure,Ages 35-64 years,5.0875
CT,2008.0,White,Overall,Heart failure,Ages 65 years and older,388.175
CT,2009.0,American Indian/Alaska Native,Overall,All heart disease,Ages 35-64 years,82.52499999999999
CT,2009.0,American Indian/Alaska Native,Overall,All stroke,Ages 35-64 years,14.9
CT,2009.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 35-64 years,79.175
CT,2009.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 35-64 years,47.825
CT,2009.0,American Indian/Alaska Native,Overall,Heart failure,Ages 35-64 years,13.5
CT,2009.0,Asian/Pacific Islander,Overall,All heart disease,Ages 35-64 years,25.6875
CT,2009.0,Asian/Pacific Islander,Overall,All heart disease,Ages 65 years and older,530.62
CT,2009.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,8.9625
CT,2009.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,161.4
CT,2009.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,36.3
CT,2009.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,719.3
CT,2009.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,19.125
CT,2009.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,327.18
CT,2009.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,3.525
CT,2009.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,153.35999999999999
CT,2009.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,123.83749999999999
CT,2009.0,Black (Non-Hispanic),Overall,All heart disease,Ages 65 years and older,1014.1200000000001
CT,2009.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,23.2625
CT,2009.0,Black (Non-Hispanic),Overall,All stroke,Ages 65 years and older,257.9
CT,2009.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,155.6625
CT,2009.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 65 years and older,1481.76
CT,2009.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,61.7625
CT,2009.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 65 years and older,576.1800000000001
CT,2009.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,12.55
CT,2009.0,Black (Non-Hispanic),Overall,Heart failure,Ages 65 years and older,253.61999999999998
CT,2009.0,Hispanic,Overall,All heart disease,Ages 35-64 years,59.275
CT,2009.0,Hispanic,Overall,All heart disease,Ages 65 years and older,727.6714285714286
CT,2009.0,Hispanic,Overall,All stroke,Ages 35-64 years,11.975
CT,2009.0,Hispanic,Overall,All stroke,Ages 65 years and older,179.25714285714284
CT,2009.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,68.6375
CT,2009.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,930.5
CT,2009.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,32.1625
CT,2009.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,395.9142857142857
CT,2009.0,Hispanic,Overall,Heart failure,Ages 35-64 years,6.2625
CT,2009.0,Hispanic,Overall,Heart failure,Ages 65 years and older,202.71428571428572
CT,2009.0,Overall,Men,All heart disease,Ages 35-64 years,107.575
CT,2009.0,Overall,Men,All heart disease,Ages 65 years and older,1359.8375
CT,2009.0,Overall,Men,All stroke,Ages 35-64 years,9.9875
CT,2009.0,Overall,Men,All stroke,Ages 65 years and older,222.9375
CT,2009.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,124.25
CT,2009.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,1693.7375
CT,2009.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,66.25
CT,2009.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,850.8875
CT,2009.0,Overall,Men,Heart failure,Ages 35-64 years,6.8375
CT,2009.0,Overall,Men,Heart failure,Ages 65 years and older,421.45
CT,2009.0,Overall,Overall,All heart disease,Ages 35-64 years,71.45
CT,2009.0,Overall,Overall,All heart disease,Ages 65 years and older,1125.675
CT,2009.0,Overall,Overall,All stroke,Ages 35-64 years,8.7375
CT,2009.0,Overall,Overall,All stroke,Ages 65 years and older,230.375
CT,2009.0,Overall,Overall,Cardiovascular disease (CVD),Ages 35-64 years,86.325
CT,2009.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1463.55
CT,2009.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,42.8
CT,2009.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,663.9250000000001
CT,2009.0,Overall,Overall,Heart failure,Ages 35-64 years,5.1625
CT,2009.0,Overall,Overall,Heart failure,Ages 65 years and older,355.8875
CT,2009.0,Overall,Women,All heart disease,Ages 35-64 years,38.4625
CT,2009.0,Overall,Women,All heart disease,Ages 65 years and older,972.375
CT,2009.0,Overall,Women,All stroke,Ages 35-64 years,7.7124999999999995
CT,2009.0,Overall,Women,All stroke,Ages 65 years and older,232.825
CT,2009.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,49.2875
CT,2009.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,1307.975
CT,2009.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,19.7375
CT,2009.0,Overall,Women,Coronary heart disease (CHD),Ages 65 years and older,541.1625
CT,2009.0,Overall,Women,Heart failure,Ages 35-64 years,3.325
CT,2009.0,Overall,Women,Heart failure,Ages 65 years and older,322.325
CT,2009.0,White,Overall,All heart disease,Ages 35-64 years,71.225
CT,2009.0,White,Overall,All heart disease,Ages 65 years and older,1140.625
CT,2009.0,White,Overall,All stroke,Ages 35-64 years,7.5375
CT,2009.0,White,Overall,All stroke,Ages 65 years and older,230.0625
CT,2009.0,White,Overall,Cardiovascular disease (CVD),Ages 35-64 years,84.0875
CT,2009.0,White,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1474.9125
CT,2009.0,White,Overall,Coronary heart disease (CHD),Ages 35-64 years,42.7625
CT,2009.0,White,Overall,Coronary heart disease (CHD),Ages 65 years and older,671.5625
CT,2009.0,White,Overall,Heart failure,Ages 35-64 years,4.65
CT,2009.0,White,Overall,Heart failure,Ages 65 years and older,362.05
CT,2010.0,American Indian/Alaska Native,Overall,All heart disease,Ages 35-64 years,73.9
CT,2010.0,American Indian/Alaska Native,Overall,All stroke,Ages 35-64 years,12.85
CT,2010.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 35-64 years,86.375
CT,2010.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 35-64 years,49.45
CT,2010.0,American Indian/Alaska Native,Overall,Heart failure,Ages 35-64 years,12.3
CT,2010.0,Asian/Pacific Islander,Overall,All heart disease,Ages 35-64 years,25.9125
CT,2010.0,Asian/Pacific Islander,Overall,All heart disease,Ages 65 years and older,552.8
CT,2010.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,9.55
CT,2010.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,166.06
CT,2010.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,38.7375
CT,2010.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,729.7
CT,2010.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,17.775
CT,2010.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,309.74
CT,2010.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,3.05
CT,2010.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,149.38
CT,2010.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,116.1125
CT,2010.0,Black (Non-Hispanic),Overall,All heart disease,Ages 65 years and older,1048.3
CT,2010.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,21.525
CT,2010.0,Black (Non-Hispanic),Overall,All stroke,Ages 65 years and older,252.11999999999998
CT,2010.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,149.7875
CT,2010.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 65 years and older,1449.72
CT,2010.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,55.2625
CT,2010.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 65 years and older,564.04
CT,2010.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,11.85
CT,2010.0,Black (Non-Hispanic),Overall,Heart failure,Ages 65 years and older,273.46
CT,2010.0,Hispanic,Overall,All heart disease,Ages 35-64 years,59.9375
CT,2010.0,Hispanic,Overall,All heart disease,Ages 65 years and older,763.2428571428571
CT,2010.0,Hispanic,Overall,All stroke,Ages 35-64 years,12.0375
CT,2010.0,Hispanic,Overall,All stroke,Ages 65 years and older,180.64285714285714
CT,2010.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,71.2625
CT,2010.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,969.1714285714286
CT,2010.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,31.05
CT,2010.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,403.9428571428571
CT,2010.0,Hispanic,Overall,Heart failure,Ages 35-64 years,6.012499999999999
CT,2010.0,Hispanic,Overall,Heart failure,Ages 65 years and older,199.22857142857143
CT,2010.0,Overall,Men,All heart disease,Ages 35-64 years,107.325
CT,2010.0,Overall,Men,All heart disease,Ages 65 years and older,1344.4375
CT,2010.0,Overall,Men,All stroke,Ages 35-64 years,9.925
CT,2010.0,Overall,Men,All stroke,Ages 65 years and older,212.3375
CT,2010.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,123.225
CT,2010.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,1668.275
CT,2010.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,65.55
CT,2010.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,821.6875
CT,2010.0,Overall,Men,Heart failure,Ages 35-64 years,6.6625
CT,2010.0,Overall,Men,Heart failure,Ages 65 years and older,437.25
CT,2010.0,Overall,Overall,All heart disease,Ages 35-64 years,71.0
CT,2010.0,Overall,Overall,All heart disease,Ages 65 years and older,1112.8875
CT,2010.0,Overall,Overall,All stroke,Ages 35-64 years,8.4875
CT,2010.0,Overall,Overall,All stroke,Ages 65 years and older,216.61249999999998
CT,2010.0,Overall,Overall,Cardiovascular disease (CVD),Ages 35-64 years,86.0
CT,2010.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1430.6375
CT,2010.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,41.825
CT,2010.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,639.85
CT,2010.0,Overall,Overall,Heart failure,Ages 35-64 years,4.9125
CT,2010.0,Overall,Overall,Heart failure,Ages 65 years and older,365.425
CT,2010.0,Overall,Women,All heart disease,Ages 35-64 years,38.1
CT,2010.0,Overall,Women,All heart disease,Ages 65 years and older,957.8
CT,2010.0,Overall,Women,All stroke,Ages 35-64 years,7.625
CT,2010.0,Overall,Women,All stroke,Ages 65 years and older,221.425
CT,2010.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,48.9625
CT,2010.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,1274.4
CT,2010.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,18.95
CT,2010.0,Overall,Women,Coronary heart disease (CHD),Ages 65 years and older,524.9625
CT,2010.0,Overall,Women,Heart failure,Ages 35-64 years,3.1625
CT,2010.0,Overall,Women,Heart failure,Ages 65 years and older,320.3375
CT,2010.0,White,Overall,All heart disease,Ages 35-64 years,71.2375
CT,2010.0,White,Overall,All heart disease,Ages 65 years and older,1124.25
CT,2010.0,White,Overall,All stroke,Ages 35-64 years,7.3375
CT,2010.0,White,Overall,All stroke,Ages 65 years and older,215.55
CT,2010.0,White,Overall,Cardiovascular disease (CVD),Ages 35-64 years,83.8375
CT,2010.0,White,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1439.8
CT,2010.0,White,Overall,Coronary heart disease (CHD),Ages 35-64 years,42.25
CT,2010.0,White,Overall,Coronary heart disease (CHD),Ages 65 years and older,647.1125
CT,2010.0,White,Overall,Heart failure,Ages 35-64 years,4.4625
CT,2010.0,White,Overall,Heart failure,Ages 65 years and older,371.975
CT,2011.0,American Indian/Alaska Native,Overall,All heart disease,Ages 35-64 years,83.7
CT,2011.0,American Indian/Alaska Native,Overall,All stroke,Ages 35-64 years,19.725
CT,2011.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 35-64 years,90.925
CT,2011.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 35-64 years,55.75
CT,2011.0,American Indian/Alaska Native,Overall,Heart failure,Ages 35-64 years,16.675
CT,2011.0,Asian/Pacific Islander,Overall,All heart disease,Ages 35-64 years,27.3625
CT,2011.0,Asian/Pacific Islander,Overall,All heart disease,Ages 65 years and older,490.86
CT,2011.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,8.9
CT,2011.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,161.88
CT,2011.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,37.275
CT,2011.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,699.76
CT,2011.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,18.575
CT,2011.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,292.28000000000003
CT,2011.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,3.1625
CT,2011.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,144.45999999999998
CT,2011.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,110.8625
CT,2011.0,Black (Non-Hispanic),Overall,All heart disease,Ages 65 years and older,993.28
CT,2011.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,19.7375
CT,2011.0,Black (Non-Hispanic),Overall,All stroke,Ages 65 years and older,236.3
CT,2011.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,142.4875
CT,2011.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 65 years and older,1402.06
CT,2011.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,55.125
CT,2011.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 65 years and older,540.22
CT,2011.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,11.1625
CT,2011.0,Black (Non-Hispanic),Overall,Heart failure,Ages 65 years and older,267.71999999999997
CT,2011.0,Hispanic,Overall,All heart disease,Ages 35-64 years,54.8375
CT,2011.0,Hispanic,Overall,All heart disease,Ages 65 years and older,692.6285714285714
CT,2011.0,Hispanic,Overall,All stroke,Ages 35-64 years,11.4625
CT,2011.0,Hispanic,Overall,All stroke,Ages 65 years and older,185.44285714285712
CT,2011.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,68.7125
CT,2011.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,937.6142857142858
CT,2011.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,29.05
CT,2011.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,387.5285714285714
CT,2011.0,Hispanic,Overall,Heart failure,Ages 35-64 years,5.7625
CT,2011.0,Hispanic,Overall,Heart failure,Ages 65 years and older,224.3857142857143
CT,2011.0,Overall,Men,All heart disease,Ages 35-64 years,108.3125
CT,2011.0,Overall,Men,All heart disease,Ages 65 years and older,1342.5375000000001
CT,2011.0,Overall,Men,All stroke,Ages 35-64 years,9.3875
CT,2011.0,Overall,Men,All stroke,Ages 65 years and older,199.88750000000002
CT,2011.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,122.125
CT,2011.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,1646.575
CT,2011.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,64.025
CT,2011.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,813.125
CT,2011.0,Overall,Men,Heart failure,Ages 35-64 years,6.25
CT,2011.0,Overall,Men,Heart failure,Ages 65 years and older,432.25
CT,2011.0,Overall,Overall,All heart disease,Ages 35-64 years,71.125
CT,2011.0,Overall,Overall,All heart disease,Ages 65 years and older,1113.55
CT,2011.0,Overall,Overall,All stroke,Ages 35-64 years,7.8875
CT,2011.0,Overall,Overall,All stroke,Ages 65 years and older,212.1625
CT,2011.0,Overall,Overall,Cardiovascular disease (CVD),Ages 35-64 years,84.725
CT,2011.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1418.725
CT,2011.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,40.5
CT,2011.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,635.4375
CT,2011.0,Overall,Overall,Heart failure,Ages 35-64 years,4.7125
CT,2011.0,Overall,Overall,Heart failure,Ages 65 years and older,361.6375
CT,2011.0,Overall,Women,All heart disease,Ages 35-64 years,38.0125
CT,2011.0,Overall,Women,All heart disease,Ages 65 years and older,955.5875000000001
CT,2011.0,Overall,Women,All stroke,Ages 35-64 years,7.55
CT,2011.0,Overall,Women,All stroke,Ages 65 years and older,215.0875
CT,2011.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,48.9875
CT,2011.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,1263.975
CT,2011.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,18.725
